project_id,lead_id,entry_id,af,excerpt,original_af_tags,entry_created,geoWidget,scaleWidget,matrix2dWidget,dateRangeWidget,matrix1dWidget,multiselectWidget,organigramWidget
3939,117582,756827,2341,"In connection with the matter, a government source called on citizens to donate sums of money instead of food supplies and blankets, so that the government can manage priorities, considering that there are needs of citizens that aid could not provide.","{'geoWidget': [60875, 60909, 60883], 'scaleWidget': ['major'], 'matrix2dWidget': ['livelihoods', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 09:42:12.541536+00:00,"[60875, 60909, 60883]",['major'],"[['livelihoods', 'humanitarian conditions->humanitarian conditions']]",['14-09-2023'],,,
3939,117583,756667,2341,"Dozens of houses in the ancient city of Marrakesh are at risk of collapse, after they were exposed to cracks as a result of the strong earthquake that struck the Al Haouz province last Friday, and spread to several other areas, including the Red City.","{'matrix2dWidget': ['shelter', 'scope & scale->damages & losses']}",2023-09-15 08:33:12.909002+00:00,,,"[['shelter', 'scope & scale->damages & losses']]",,,,
3939,117583,756668,2341,"The daily added, in its article, that fears are increasing about the fall of the famous red buildings and fences, and some of the city’s tourist attractions, which are included in the UNESCO World Heritage List, indicating that the roof of a tourist corridor near the Dar Si Said Museum in the direction of Jemaa El Fna Square, Yamina and Qanaria, is exposed. It caused great damage, as it threatened to collapse at any moment on the heads of hundreds of tourists passing through the aforementioned corridor.","{'matrix2dWidget': ['cross', 'scope & scale->damages & losses']}",2023-09-15 08:33:12.974196+00:00,,,"[['cross', 'scope & scale->damages & losses']]",,,,
3939,117583,756669,2341,"In this context, the newspaper reported that about 7 houses were recorded to have completely collapsed, in light of the complete absence of public lighting","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:33:13.059540+00:00,"[60875, 60883]",['fairly reliable'],"[['shelter', 'scope & scale->damages & losses']]",['14-09-2023'],,,
3939,117583,756676,2341,"The stadium was prepared by installing a large tent, which includes beds with a capacity of more than 500 beds and blankets. Care was taken to provide medical services to the residents of the affected ancient city, after the local authorities began transporting residents via buses provided for this purpose, to alleviate their suffering after they were evacuated from their homes, as a result of their severe damage, as a precautionary measure, and to avoid the collapse of buildings as a result of aftershocks, as intervention teams were recruited.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'shelter', 'cross', 'shelter', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->national actors', 'capacities & response->national actors'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:36:12.833461+00:00,"[60875, 60883]",['fairly reliable'],"[['cross', 'capacities & response->international actors'], ['shelter', 'capacities & response->international actors'], ['cross', 'capacities & response->national actors'], ['shelter', 'capacities & response->national actors']]",['14-09-2023'],,,
3939,117589,756585,2341,"The Royal Armed Forces deployed important means and capabilities in rescue operations and delivering aid by air to the areas affected by the earthquake that struck vast areas in the provinces of Al Haouz, Taroudant, Chichaoua, Ouarzazate and Azilal.","{'geoWidget': [60934, 60935, 60875, 60910, 60883, 60888], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:03:12.706882+00:00,"[60934, 60935, 60875, 60910, 60883, 60888]",['fairly reliable'],"[['cross', 'capacities & response->government and local authorities']]",['14-09-2023'],,,
3939,117589,756603,2341,"In addition to helicopters, drones are being employed, which allow the Advanced Relief Operations Command Center in Marrakesh to monitor live and remotely the situation in the areas affected by the earthquake and make appropriate decisions regarding the nature of the aid that must be sent, in coordination with the intervention units of the Royal Armed Forces deployed on the field, as well as with the authorities. Local. In the same context, ambulances are also provided, as well as important human resources, including pilots, technicians, and medical staff.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'logistics', 'humanitarian conditions->living standards', 'humanitarian conditions->living standards'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:09:13.147377+00:00,[60875],['fairly reliable'],"[['health', 'humanitarian conditions->living standards'], ['logistics', 'humanitarian conditions->living standards']]",['14-09-2023'],,,
3939,117589,756630,2341,"Close to the helicopter landing pad, a team of Royal Armed Forces doctors and nurses is stationed in preparation to care for the injured upon their arrival. In parallel, trucks loaded with aid, including food, tents, and blankets, are lined up waiting to be unloaded and quickly transported by helicopter to the areas affected by the earthquake. These organized air and ground operations contribute significantly to enhancing the efficiency of aid delivery operations in the affected areas.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'food', 'shelter', 'humanitarian conditions->living standards', 'humanitarian conditions->living standards', 'humanitarian conditions->living standards'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:15:13.363685+00:00,[60875],['fairly reliable'],"[['health', 'humanitarian conditions->living standards'], ['food', 'humanitarian conditions->living standards'], ['shelter', 'humanitarian conditions->living standards']]",['14-09-2023'],,,
3939,117589,756638,2341,"The Moroccan army's efforts are still continuing to provide relief to the neighborhoods and recover the bodies of the victims as a result of the earthquake that struck Morocco on the evening of Friday, September 8th, using a group of high-tech devices in the areas affected by this natural disaster.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['08-09-2023']}",2023-09-15 08:18:13.016784+00:00,[60875],['fairly reliable'],"[['cross', 'capacities & response->government and local authorities']]",['08-09-2023'],,,
3939,117589,756657,2341,"Searching for earthquake survivors is one of the most complex and difficult rescue operations during natural disasters, as it is difficult to search for those trapped under tons of rubble, especially with the successive aftershocks that increase the risk of collapses, whether at the level of buildings or rocks, as a group of villages witnessed. Morocco, which was affected by the earthquake.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['flag->hazard & threats'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:27:12.927450+00:00,[60875],['fairly reliable'],,['14-09-2023'],['flag->hazard & threats'],,
3939,117637,756997,2341,"As part of their efforts to protect and accompany the victims of the Al Haouz earthquake, the Lawyers Club in Morocco, in partnership with the Attaa Foundation, established a cell tasked with collecting data on legal violations, some of which amount to crimes, mainly related to suspicions of tampering with aid and funds directed to earthquake victims and attempts at fraud, in addition to Attempts to exploit minors.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['protection', 'protection', 'capacities & response->national actors', 'capacities & response->international actors'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 10:57:12.632227+00:00,"[60875, 60909]",['fairly reliable'],"[['protection', 'capacities & response->national actors'], ['protection', 'capacities & response->international actors']]",['14-09-2023'],,,
3939,117637,757002,2341,"The Moroccan Lawyers Club has set up a phone number at the disposal of victims to receive their testimonies, which must be sent supported by evidence and witness numbers, provided that the members of the association, after collecting the data, submit a report to the Public Prosecution Office regarding these violations.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['protection', 'capacities & response->national actors'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 11:03:12.424363+00:00,[60875],['fairly reliable'],"[['protection', 'capacities & response->national actors']]",['14-09-2023'],,,
3939,117591,756598,2341,"The strenuous efforts made by various authorities since the Al Haouz earthquake were crowned with the opening of the road leading to Ighil, the area most affected by this natural disaster that struck the region.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->system functionality'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:09:12.483205+00:00,"[60875, 60883]",['fairly reliable'],"[['logistics', 'capacities & response->system functionality']]",['14-09-2023'],,,
3939,117591,756599,2341,"In a statement to the Maghreb Arab Press Agency, the Regional Director of Equipment, Transport and Logistics in Al Haouz, Frendi Hicham, confirmed that the rural community of Ighil had been reached and the isolation from it and the neighboring districts had been lifted.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'cross', 'capacities & response->system functionality', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:09:12.652671+00:00,"[60875, 60883]",['fairly reliable'],"[['logistics', 'capacities & response->system functionality'], ['cross', 'capacities & response->government and local authorities']]",['14-09-2023'],,,
3939,117591,756600,2341,"The Regional Director of Equipment, Transport and Logistics in Al Haouz, Frendi Hicham, noted that the heavy traffic on this road axis constitutes a major obstacle to the work of the intervention teams, calling on road users to take caution and use this road axis for urgent cases so that these teams can carry out their duty in the best conditions.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian access->physical constraints'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:09:12.719102+00:00,"[60875, 60883]",['fairly reliable'],,['14-09-2023'],['humanitarian access->physical constraints'],,
3939,117591,756601,2341,"In this context, Frendi Hicham pointed out that the guardian ministry has mobilized for this purpose approximately 60 mechanisms at the regional level, important human resources, managers, technicians, and vehicle drivers, in addition to preparing a program in coordination with the regional authorities through which intervention is carried out at the level of rural areas affiliated with groups and mobilizing mechanisms to do so.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 08:09:12.827871+00:00,"[60875, 60883]",['fairly reliable'],"[['logistics', 'capacities & response->government and local authorities']]",['14-09-2023'],,,
3939,117595,756556,2341,"The Ministry of Equipment and Water revealed in a press release today, Thursday, September 14, 2023, the fact that the dams in the Al Haouz Province were damaged by the earthquake, indicating that their condition is good.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['wash', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:51:12.531641+00:00,"[60875, 60883]",['fairly reliable'],"[['wash', 'scope & scale->damages & losses']]",['14-09-2023'],,,
3939,117597,756552,2341,"The Bank of Morocco has set up toll-free telephone numbers to call in the event of difficulties in sending donations, from Morocco or abroad, to the “Special Fund for Managing the Consequences of the Earthquake in the Kingdom of Morocco.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:48:12.528660+00:00,[60875],['fairly reliable'],"[['logistics', 'capacities & response->government and local authorities']]",['14-09-2023'],,,
3939,117599,756528,2341,"The SOS Village organization mobilized to help and support the families and districts affected by the Haouz earthquake, as it began collecting and transporting donations to the Haouz areas.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->international actors'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:33:13.124486+00:00,"[60875, 60883]",['fairly reliable'],"[['cross', 'capacities & response->international actors']]",['14-09-2023'],,,
3939,117602,756583,2341,"Based on the proposal of the main shareholder, King Mohammed VI, the Board of Directors of Al Mada decided to allocate a financial contribution to the special fund to manage the effects of the earthquake that struck the Kingdom of Morocco, in the form of a financial donation of one billion dirhams.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['livelihoods', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-15 08:03:12.533171+00:00,[60875],['fairly reliable'],"[['livelihoods', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,117610,756540,2341,"King Mohammed VI ordered the activation of measures for the emergency program to rehouse and care for the groups most affected by the earthquake that struck Al Haouz Province, Friday, September 8, 2023, and a number of neighboring provinces.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'shelter', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['08-09-2023']}",2023-09-15 07:36:12.423025+00:00,"[60875, 60883]",['fairly reliable'],"[['cross', 'capacities & response->government and local authorities'], ['shelter', 'capacities & response->government and local authorities']]",['08-09-2023'],,,
3939,117610,756546,2341,"A statement from the Royal Court stated that the first version of the rehousing program that was presented in the hands of the King and which was prepared by the ministerial committee that was formed according to royal instructions concerns about 50,000 homes that collapsed completely or partially across the five affected regions.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:42:12.645990+00:00,[60875],['fairly reliable'],"[['shelter', 'scope & scale->damages & losses']]",['14-09-2023'],,,
3939,117610,756550,2341,"The King also stressed the need for the reconstruction process to be carried out on the basis of a book of tolerances, and under technical and engineering supervision, in harmony with the region’s heritage and that respects the unique architectural characteristics.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:45:12.991933+00:00,[60875],['fairly reliable'],"[['shelter', 'humanitarian conditions->humanitarian conditions']]",['14-09-2023'],,,
3939,117613,756544,2341,A temporary tally of closed roads that were opened during the period extending from 09/08/2023 at 11:00 1 0 Ten and eleven minutes nights until 09/14/2023 at six in the evening,"{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->system functionality'], 'dateRangeWidget': ['15-09-2023']}",2023-09-15 07:39:13.256256+00:00,[60875],['fairly reliable'],"[['logistics', 'capacities & response->system functionality']]",['15-09-2023'],,,
3939,117613,756545,2341,roads were open,"{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->system functionality'], 'dateRangeWidget': ['15-09-2023']}",2023-09-15 07:39:13.363590+00:00,[60875],['fairly reliable'],"[['logistics', 'capacities & response->system functionality']]",['15-09-2023'],,,
3939,117632,756754,2341,Total Number of fatalities and injured people are 2946 and 5674,"{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 09:18:12.412672+00:00,[60875],['usually reliable'],,['14-09-2023'],['humanitarian profile->casualties'],,
3939,117632,756755,2341,Damaged building as per province,"{'geoWidget': [60913, 60875, 60910, 60935], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 09:18:12.539729+00:00,"[60913, 60875, 60910, 60935]",['usually reliable'],"[['shelter', 'scope & scale->damages & losses']]",['14-09-2023'],,,
3939,117796,757197,2341,Students enrolled in schools badly hit by the earthquake in the Ouirgane commune (Al Haouz province) were transferred on Sunday to boarding schools in Marrakech.,"{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->population movement'], 'matrix2dWidget': ['education', 'scope & scale->damages & losses'], 'dateRangeWidget': ['18-09-2023']}",2023-09-19 03:30:12.718112+00:00,"[60875, 60909]",['fairly reliable'],"[['education', 'scope & scale->damages & losses']]",['18-09-2023'],['humanitarian profile->population movement'],,
3939,117796,757198,2341,"This initiative, designed to enable beneficiaries to continue their studies in excellent conditions, was overseen by officials from the Provincial Directorate of National Education, local authorities, the Royal Gendarmerie and Auxiliary Forces, in the presence of the students' parents, families and relatives.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'education', 'capacities & response->government and local authorities', 'capacities & response->national actors'], 'dateRangeWidget': ['18-09-2023']}",2023-09-19 03:45:12.486077+00:00,"[60875, 60909]",['fairly reliable'],"[['education', 'capacities & response->government and local authorities'], ['education', 'capacities & response->national actors']]",['18-09-2023'],,,
3939,117797,757286,2341,"All measures have been taken, in accordance with the High Instructions of His Majesty King Mohammed VI, to shelter the populations affected by the earthquake, which shook several regions of the Kingdom, and to protect them in particular in the event of bad weather, according to several concordant sources on the ground. Tents have been set up in all the villages affected by the earthquake, particularly in the commune of Adassil in the province of Chichaoua, one of the areas hardest hit by this natural disaster.","{'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities']}",2023-09-19 04:57:12.299449+00:00,,,"[['shelter', 'capacities & response->government and local authorities']]",,,,
3939,117797,757287,2341,"Access to the stricken villages and douars is ensured thanks to the exemplary and continuous mobilization of local authorities, the Royal Armed Forces, the Mohammed V Foundation for Solidarity, the Moroccan Red Crescent, the Royal Gendarmerie, Auxiliary Forces, Civil Protection elements and other stakeholders. Colossal efforts were made, making it possible, just a few hours after the earthquake, to transport food and supplies to the affected populations, by air and land.","{'matrix2dWidget': ['food', 'cross', 'cross', 'food', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities']}",2023-09-19 05:03:12.868882+00:00,,,"[['food', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->government and local authorities'], ['food', 'capacities & response->government and local authorities']]",,,,
3939,117798,757205,2341,"As part of their efforts to support the populations affected by the Al Haouz earthquake, the Royal Armed Forces (FAR) continued, on Saturday in the Tizi N'Test Commune (Taroudant Province), the operation to distribute tents to shelter people whose homes were damaged by the tremorInitiated in coordination with local authorities, this operation, which aims to meet one of the urgent needs of the population in these difficult circumstances, targets families affected by the earthquake whose homes were destroyed or suffered cracks.","{'geoWidget': [60875, 60909, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['18-09-2023']}",2023-09-19 04:15:13.253622+00:00,"[60875, 60909, 60935]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['18-09-2023'],,,
3939,117799,759341,2341,"On September 15, the Government of Japan decided to extend emergency humanitarian assistance amounting to a total of USD 3 million, following the damage caused by the earthquake disaster that struck the central region of Morocco.In response to the devastating damage caused by this earthquake disaster, the Government of Japan will implement an Emergency Grant Aid of USD 2 million through the International Federation of Red Cross and Red Crescent Societies (IFRC) bearing in mind the human security needs for items such as shelter and food.In addition to, assistance amounting to USD 1 million will also be implemented by Japanese NGOs via the Japan Platform (JPF) in close coordination with Morocco.The Government of Japan will continue to stand by the people of Morocco and stands ready to study further necessary assistance, bearing in mind the human security needs.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['protection', 'cross', 'food', 'shelter', 'cross', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 09:48:12.079074+00:00,[60875],['fairly reliable'],"[['protection', 'capacities & response->international actors'], ['cross', 'capacities & response->international actors'], ['food', 'capacities & response->rcrc movement'], ['shelter', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->rcrc movement']]",['15-09-2023'],,,
3939,117801,757213,2341,"The Monaco Red Cross releases 100,000 Euros to the International Federation of Red Cross and Red Crescent Societies (IFRC) in support of the Moroccan Red Crescent.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->rcrc movement'], 'dateRangeWidget': ['16-09-2023']}",2023-09-19 04:24:12.359152+00:00,[60875],['fairly reliable'],"[['cross', 'capacities & response->rcrc movement']]",['16-09-2023'],,,
3939,117801,757218,2341,"Shortly after 11 pm on Friday 8th September 2023, a violent earthquake of approximately magnitude 7 hit Morocco, the epicentre of which was located in the Al Haouz province, about 70 km southwest of Marrakech.Other than Marrakech, the tremor was felt in Rabat, Casablanca, Agadir and Essaouira, resulting in, according to the latest official report, 2,900 deaths and 5,530 injuries, causing extensive damage especially in mountain villages, which has left the population entirely destitute and homeless.","{'geoWidget': [60930, 60902, 60875, 60909, 60912, 60913, 60927], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['event/shock->shock/driver', 'humanitarian profile->casualties'], 'matrix2dWidget': ['cross', 'shelter', 'scope & scale->damages & losses', 'scope & scale->damages & losses']}",2023-09-19 04:27:12.749495+00:00,"[60930, 60902, 60875, 60909, 60912, 60913, 60927]",['fairly reliable'],"[['cross', 'scope & scale->damages & losses'], ['shelter', 'scope & scale->damages & losses']]",,"['event/shock->shock/driver', 'humanitarian profile->casualties']",,
3939,117801,757229,2341,"Due to the scale of the disaster, the International Federation of Red Cross and Red Crescent Societies (IFRC) has launched an emergency appeal for a total of 100 million Swiss Francs after releasing one million Swiss France (1.04 million Euros) from its emergency fund to support the activities of the Moroccan Red Cross on the ground where the needs are multiple:Medical care, psychological support, health services, ensuring access to clean and safe water sources, provision of sanitation facilities, restoration of infrastructure, if necessary, distribution of essential hygiene-related supplies...","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'wash', 'cross', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement'], 'dateRangeWidget': ['16-09-2023']}",2023-09-19 04:30:12.963545+00:00,[60875],['fairly reliable'],"[['health', 'capacities & response->rcrc movement'], ['wash', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->rcrc movement']]",['16-09-2023'],,,
3939,117802,759186,2341,"According to the Government of Morocco, the death toll stands at 2,946 (of which 1,684 in Al Haouz Province and 980 more in Taroudant Province) and 5,674 injured people were reported. The same source reports, as of 14 September, approximately 50,000 fully or partially collapsed houses across five affected provinces.","{'geoWidget': [60875, 60909, 60935], 'scaleWidget': ['usually reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 08:42:12.103972+00:00,"[60875, 60909, 60935]",['usually reliable'],"[['shelter', 'scope & scale->damages & losses']]",['15-09-2023'],['humanitarian profile->casualties'],,
3939,117802,759187,2341,The Government of Morocco is managing the emergency response with limited presence of international actors.,"{'geoWidget': [60875, 60909, 60935], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['cross', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 08:42:12.216182+00:00,"[60875, 60909, 60935]",['usually reliable'],"[['cross', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,117803,757256,2341,"On 8 September, at 11:11 pm local time, a 6.8-magnitude earthquake hit central Morocco. Its epicenter was in the High Atlas Mountains, southwest of Marrakesh city. The earthquake’s depth was 18.5 km, according to the US Geological Survey. The municipalities affected are al-Haouz, Marrakesh, Ouarzazate, Azilal, Chichaoua and Taroudant. This is considered the most powerful earthquake in a century to strike Morocco1 . Hundreds of aftershocks were recorded, the strongest reached up to 5.9 magnitude.","{'geoWidget': [60934, 60935, 60938, 60875, 60909, 60910, 60913], 'scaleWidget': ['usually reliable'], 'matrix1dWidget': ['event/shock->shock/driver'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 04:42:13.005603+00:00,"[60934, 60935, 60938, 60875, 60909, 60910, 60913]",['usually reliable'],,['17-09-2023'],['event/shock->shock/driver'],,
3939,117803,757262,2341,"The number of casualties continues to rise following the devastating quake that struck Al Haouz Province on 8 September. National authorities have reported a grim tally, with 2,946 lives tragically lost and a staggering 5,674 individuals left injured in the wake of this natural disaster. The Government of Morocco has swiftly initiated emergency response efforts to provide relief and support to the affected communities. Additionally, the UnitedNations maintains active and closely coordinated communication with the Moroccan national authorities, working together to mitigate the impact of this catastrophe and provide essential aid to those in need .2","{'geoWidget': [60875, 60910], 'scaleWidget': ['usually reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'matrix2dWidget': ['cross', 'cross', 'capacities & response->government and local authorities', 'capacities & response->international actors'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 04:45:12.724846+00:00,"[60875, 60910]",['usually reliable'],"[['cross', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->international actors']]",['17-09-2023'],['humanitarian profile->casualties'],,
3939,117803,757283,2341,"Government officials are taking the lead in responding to the crisis and providing crucial aid and assistance to those affected by this tragic event. The primary reported needs are food, water, psychosocial support, and shelter. Due to the extensive damage caused by the earthquake, many people have been displaced from their homes and are seeking refuge in public facilities, often resorting to sleeping outdoors","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['food', 'wash', 'protection', 'shelter', 'shelter', 'shelter', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->coping mechanisms', 'scope & scale->drivers/aggravating factors'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 04:54:13.312544+00:00,[60875],['usually reliable'],"[['food', 'humanitarian conditions->humanitarian conditions'], ['wash', 'humanitarian conditions->humanitarian conditions'], ['protection', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->coping mechanisms'], ['shelter', 'scope & scale->drivers/aggravating factors']]",['17-09-2023'],,,
3939,117803,757284,2341,"The Ministry of Education has reported that 530 schools and 55 boarding schools have suffered damage, with Chichaoua and Taroudant provinces being the hardest hit. Efforts are underway to clear roadblocks on local and national highway systems, slowly allowing for roads to reopen and enable access to remote mountain villages3 .","{'geoWidget': [60875, 60910, 60935], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['education', 'scope & scale->damages & losses'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 04:54:13.440994+00:00,"[60875, 60910, 60935]",['usually reliable'],"[['education', 'scope & scale->damages & losses']]",['17-09-2023'],,,
3939,117803,757293,2341,"International Blue Crescent Relief and Development Foundation (IBC) has started its activity by partnering with local organizations based in the region. IBC has been on the ground since Tuesday 12th September. IBC released a IBC Flash Appeal Responding to Morocco Earthquake 4 days ago and will continue with ongoing assessments this week in the region. Hundreds of people who lost their lives are still missing. Many people are still on the streets and require basic needs, especially winter items and some form of shelter to guard from the cold air, especially in the rural areas of the region, which were completely destroyed.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['cross', 'cross', 'shelter', 'cross', 'capacities & response->government and local authorities', 'capacities & response->rcrc movement', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 05:03:13.076285+00:00,[60875],['usually reliable'],"[['cross', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->rcrc movement'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['cross', 'humanitarian conditions->humanitarian conditions']]",['17-09-2023'],,,
